commodity,commodity_type,price,market,state,district,date
Kiwi,Fruits,162.33,Government Market,National Average,All,2025-05-26
Kiwi,Fruits,166.89,Local Market,National Average,All,2025-05-25
Kiwi,Fruits,135.4,Wholesale Market,National Average,All,2025-05-25
Kiwi,Fruits,152.19,Government Market,National Average,All,2025-05-25
Kiwi,Fruits,172.03,Local Market,National Average,All,2025-05-24
Kiwi,Fruits,143.06,Wholesale Market,National Average,All,2025-05-24
Kiwi,Fruits,156.14,Government Market,National Average,All,2025-05-24
Kiwi,Fruits,178.28,Local Market,National Average,All,2025-05-23
Kiwi,Fruits,142.59,Wholesale Market,National Average,All,2025-05-23
Kiwi,Fruits,163.56,Government Market,National Average,All,2025-05-23
Kiwi,Fruits,170.45,Local Market,National Average,All,2025-05-22
Kiwi,Fruits,139.12,Wholesale Market,National Average,All,2025-05-22
Kiwi,Fruits,155.22,Government Market,National Average,All,2025-05-22
Kiwi,Fruits,174.65,Local Market,National Average,All,2025-05-21
Kiwi,Fruits,142.8,Wholesale Market,National Average,All,2025-05-21
Kiwi,Fruits,160.42,Government Market,National Average,All,2025-05-21
Kiwi,Fruits,166.57,Local Market,National Average,All,2025-05-20
Kiwi,Fruits,134.26,Wholesale Market,National Average,All,2025-05-20
Kiwi,Fruits,150.7,Government Market,National Average,All,2025-05-20
Kiwi,Fruits,163.5,Local Market,National Average,All,2025-05-19
Kiwi,Fruits,132.01,Wholesale Market,National Average,All,2025-05-19
Kiwi,Fruits,148.73,Government Market,National Average,All,2025-05-19
Kiwi,Fruits,168.35,Local Market,National Average,All,2025-05-18
Kiwi,Fruits,137.25,Wholesale Market,National Average,All,2025-05-18
Kiwi,Fruits,154.73,Government Market,National Average,All,2025-05-18
Kiwi,Fruits,169.24,Local Market,National Average,All,2025-05-17
Kiwi,Fruits,137.45,Wholesale Market,National Average,All,2025-05-17
Kiwi,Fruits,151.55,Government Market,National Average,All,2025-05-17
Kiwi,Fruits,180.59,Local Market,National Average,All,2025-05-16
Kiwi,Fruits,142.87,Wholesale Market,National Average,All,2025-05-16
Kiwi,Fruits,160.65,Government Market,National Average,All,2025-05-16
Kiwi,Fruits,178.57,Local Market,National Average,All,2025-05-15
Kiwi,Fruits,145.9,Wholesale Market,National Average,All,2025-05-15
Kiwi,Fruits,163.4,Government Market,National Average,All,2025-05-15
Kiwi,Fruits,184.6,Local Market,National Average,All,2025-05-14
Kiwi,Fruits,150.68,Wholesale Market,National Average,All,2025-05-14
Kiwi,Fruits,166.34,Government Market,National Average,All,2025-05-14
Kiwi,Fruits,187.59,Local Market,National Average,All,2025-05-13
Kiwi,Fruits,157.8,Wholesale Market,National Average,All,2025-05-13
Kiwi,Fruits,174.39,Government Market,National Average,All,2025-05-13
Kiwi,Fruits,197.07,Local Market,National Average,All,2025-05-12
Kiwi,Fruits,162.39,Wholesale Market,National Average,All,2025-05-12
Kiwi,Fruits,176.4,Government Market,National Average,All,2025-05-12
Kiwi,Fruits,193.69,Local Market,National Average,All,2025-05-11
Kiwi,Fruits,157.45,Wholesale Market,National Average,All,2025-05-11
Kiwi,Fruits,172.39,Government Market,National Average,All,2025-05-11
Kiwi,Fruits,198.77,Local Market,National Average,All,2025-05-10
Kiwi,Fruits,158.65,Wholesale Market,National Average,All,2025-05-10
Kiwi,Fruits,174.95,Government Market,National Average,All,2025-05-10
Kiwi,Fruits,199.81,Local Market,National Average,All,2025-05-09
Kiwi,Fruits,166.18,Wholesale Market,National Average,All,2025-05-09
Kiwi,Fruits,182.88,Government Market,National Average,All,2025-05-09
Kiwi,Fruits,194.49,Local Market,National Average,All,2025-05-08
Kiwi,Fruits,159.89,Wholesale Market,National Average,All,2025-05-08
Kiwi,Fruits,175.48,Government Market,National Average,All,2025-05-08
Kiwi,Fruits,205.45,Local Market,National Average,All,2025-05-07
Kiwi,Fruits,162.41,Wholesale Market,National Average,All,2025-05-07
Kiwi,Fruits,183.36,Government Market,National Average,All,2025-05-07
Kiwi,Fruits,195.52,Local Market,National Average,All,2025-05-06
Kiwi,Fruits,161.86,Wholesale Market,National Average,All,2025-05-06
Kiwi,Fruits,180.88,Government Market,National Average,All,2025-05-06
Kiwi,Fruits,204.94,Local Market,National Average,All,2025-05-05
Kiwi,Fruits,168.61,Wholesale Market,National Average,All,2025-05-05
Kiwi,Fruits,186.21,Government Market,National Average,All,2025-05-05
Kiwi,Fruits,194.51,Local Market,National Average,All,2025-05-04
Kiwi,Fruits,156.14,Wholesale Market,National Average,All,2025-05-04
Kiwi,Fruits,180.96,Government Market,National Average,All,2025-05-04
Kiwi,Fruits,200.46,Local Market,National Average,All,2025-05-03
Kiwi,Fruits,161.19,Wholesale Market,National Average,All,2025-05-03
Kiwi,Fruits,180.79,Government Market,National Average,All,2025-05-03
Kiwi,Fruits,186.2,Local Market,National Average,All,2025-05-02
Kiwi,Fruits,151.23,Wholesale Market,National Average,All,2025-05-02
Kiwi,Fruits,171.36,Government Market,National Average,All,2025-05-02
Kiwi,Fruits,184.89,Local Market,National Average,All,2025-05-01
Kiwi,Fruits,151.34,Wholesale Market,National Average,All,2025-05-01
Kiwi,Fruits,167.14,Government Market,National Average,All,2025-05-01
Kiwi,Fruits,185.33,Local Market,National Average,All,2025-04-30
Kiwi,Fruits,150.64,Wholesale Market,National Average,All,2025-04-30
Kiwi,Fruits,164.5,Government Market,National Average,All,2025-04-30
Kiwi,Fruits,180.02,Local Market,National Average,All,2025-04-29
Kiwi,Fruits,147.74,Wholesale Market,National Average,All,2025-04-29
Kiwi,Fruits,163.99,Government Market,National Average,All,2025-04-29
Kiwi,Fruits,170.45,Local Market,National Average,All,2025-04-28
Kiwi,Fruits,137.3,Wholesale Market,National Average,All,2025-04-28
Kiwi,Fruits,152.96,Government Market,National Average,All,2025-04-28
Kiwi,Fruits,169.44,Local Market,National Average,All,2025-04-27
Kiwi,Fruits,137.19,Wholesale Market,National Average,All,2025-04-27
Kiwi,Fruits,151.33,Government Market,National Average,All,2025-04-27
Kiwi,Fruits,166.78,Local Market,National Average,All,2025-04-26
Kiwi,Fruits,135.65,Wholesale Market,National Average,All,2025-04-26
Kiwi,Fruits,151.89,Government Market,National Average,All,2025-04-26
Kiwi,Fruits,163.18,Local Market,National Average,All,2025-04-25
Kiwi,Fruits,134.31,Wholesale Market,National Average,All,2025-04-25
Kiwi,Fruits,146.67,Government Market,National Average,All,2025-04-25
Kiwi,Fruits,161.04,Local Market,National Average,All,2025-04-24
Kiwi,Fruits,131.48,Wholesale Market,National Average,All,2025-04-24
Kiwi,Fruits,141.93,Government Market,National Average,All,2025-04-24
Kiwi,Fruits,159.51,Local Market,National Average,All,2025-04-23
Kiwi,Fruits,130.17,Wholesale Market,National Average,All,2025-04-23
Kiwi,Fruits,144.09,Government Market,National Average,All,2025-04-23
Kiwi,Fruits,148.99,Local Market,National Average,All,2025-04-22
Kiwi,Fruits,122.97,Wholesale Market,National Average,All,2025-04-22
Kiwi,Fruits,137.31,Government Market,National Average,All,2025-04-22
Kiwi,Fruits,152.12,Local Market,National Average,All,2025-04-21
Kiwi,Fruits,123.78,Wholesale Market,National Average,All,2025-04-21
Kiwi,Fruits,140.29,Government Market,National Average,All,2025-04-21
Kiwi,Fruits,158.74,Local Market,National Average,All,2025-04-20
Kiwi,Fruits,124.95,Wholesale Market,National Average,All,2025-04-20
Kiwi,Fruits,144.99,Government Market,National Average,All,2025-04-20
Kiwi,Fruits,148.96,Local Market,National Average,All,2025-04-19
Kiwi,Fruits,123.92,Wholesale Market,National Average,All,2025-04-19
Kiwi,Fruits,139.0,Government Market,National Average,All,2025-04-19
Kiwi,Fruits,154.94,Local Market,National Average,All,2025-04-18
Kiwi,Fruits,126.84,Wholesale Market,National Average,All,2025-04-18
Kiwi,Fruits,139.8,Government Market,National Average,All,2025-04-18
Kiwi,Fruits,152.39,Local Market,National Average,All,2025-04-17
Kiwi,Fruits,124.39,Wholesale Market,National Average,All,2025-04-17
Kiwi,Fruits,137.68,Government Market,National Average,All,2025-04-17
Kiwi,Fruits,166.13,Local Market,National Average,All,2025-04-16
Kiwi,Fruits,133.95,Wholesale Market,National Average,All,2025-04-16
Kiwi,Fruits,152.06,Government Market,National Average,All,2025-04-16
Kiwi,Fruits,164.01,Local Market,National Average,All,2025-04-15
Kiwi,Fruits,133.9,Wholesale Market,National Average,All,2025-04-15
Kiwi,Fruits,147.4,Government Market,National Average,All,2025-04-15
Kiwi,Fruits,165.4,Local Market,National Average,All,2025-04-14
Kiwi,Fruits,135.23,Wholesale Market,National Average,All,2025-04-14
Kiwi,Fruits,149.18,Government Market,National Average,All,2025-04-14
Vegetable Oil,Groceries,119.19,Local Market,National Average,All,2025-06-12
Vegetable Oil,Groceries,98.31,Wholesale Market,National Average,All,2025-06-12
Vegetable Oil,Groceries,107.38,Government Market,National Average,All,2025-06-12
Vegetable Oil,Groceries,122.07,Local Market,National Average,All,2025-06-11
Vegetable Oil,Groceries,101.22,Wholesale Market,National Average,All,2025-06-11
Vegetable Oil,Groceries,110.58,Government Market,National Average,All,2025-06-11
Vegetable Oil,Groceries,120.81,Local Market,National Average,All,2025-06-10
Vegetable Oil,Groceries,100.8,Wholesale Market,National Average,All,2025-06-10
Vegetable Oil,Groceries,111.62,Government Market,National Average,All,2025-06-10
Vegetable Oil,Groceries,127.46,Local Market,National Average,All,2025-06-09
Vegetable Oil,Groceries,102.28,Wholesale Market,National Average,All,2025-06-09
Vegetable Oil,Groceries,113.03,Government Market,National Average,All,2025-06-09
Vegetable Oil,Groceries,127.2,Local Market,National Average,All,2025-06-08
Vegetable Oil,Groceries,103.89,Wholesale Market,National Average,All,2025-06-08
Vegetable Oil,Groceries,115.5,Government Market,National Average,All,2025-06-08
Vegetable Oil,Groceries,133.32,Local Market,National Average,All,2025-06-07
Vegetable Oil,Groceries,107.93,Wholesale Market,National Average,All,2025-06-07
Vegetable Oil,Groceries,121.02,Government Market,National Average,All,2025-06-07
Vegetable Oil,Groceries,129.24,Local Market,National Average,All,2025-06-06
Vegetable Oil,Groceries,106.93,Wholesale Market,National Average,All,2025-06-06
Vegetable Oil,Groceries,117.61,Government Market,National Average,All,2025-06-06
Vegetable Oil,Groceries,138.17,Local Market,National Average,All,2025-06-05
Vegetable Oil,Groceries,111.95,Wholesale Market,National Average,All,2025-06-05
Vegetable Oil,Groceries,124.33,Government Market,National Average,All,2025-06-05
Vegetable Oil,Groceries,134.11,Local Market,National Average,All,2025-06-04
Vegetable Oil,Groceries,109.56,Wholesale Market,National Average,All,2025-06-04
Vegetable Oil,Groceries,123.86,Government Market,National Average,All,2025-06-04
Vegetable Oil,Groceries,141.89,Local Market,National Average,All,2025-06-03
Vegetable Oil,Groceries,111.5,Wholesale Market,National Average,All,2025-06-03
Vegetable Oil,Groceries,125.32,Government Market,National Average,All,2025-06-03
Vegetable Oil,Groceries,133.23,Local Market,National Average,All,2025-06-02
Vegetable Oil,Groceries,110.47,Wholesale Market,National Average,All,2025-06-02
Vegetable Oil,Groceries,123.26,Government Market,National Average,All,2025-06-02
Vegetable Oil,Groceries,130.36,Local Market,National Average,All,2025-06-01
Vegetable Oil,Groceries,106.04,Wholesale Market,National Average,All,2025-06-01
Vegetable Oil,Groceries,119.63,Government Market,National Average,All,2025-06-01
Vegetable Oil,Groceries,133.59,Local Market,National Average,All,2025-05-31
Vegetable Oil,Groceries,106.82,Wholesale Market,National Average,All,2025-05-31
Vegetable Oil,Groceries,119.82,Government Market,National Average,All,2025-05-31
Vegetable Oil,Groceries,127.82,Local Market,National Average,All,2025-05-30
Vegetable Oil,Groceries,104.67,Wholesale Market,National Average,All,2025-05-30
Vegetable Oil,Groceries,118.18,Government Market,National Average,All,2025-05-30
Vegetable Oil,Groceries,125.79,Local Market,National Average,All,2025-05-29
Vegetable Oil,Groceries,104.04,Wholesale Market,National Average,All,2025-05-29
Vegetable Oil,Groceries,116.09,Government Market,National Average,All,2025-05-29
Vegetable Oil,Groceries,121.31,Local Market,National Average,All,2025-05-28
Vegetable Oil,Groceries,100.06,Wholesale Market,National Average,All,2025-05-28
Vegetable Oil,Groceries,111.26,Government Market,National Average,All,2025-05-28
Vegetable Oil,Groceries,127.06,Local Market,National Average,All,2025-05-27
Vegetable Oil,Groceries,103.59,Wholesale Market,National Average,All,2025-05-27
Vegetable Oil,Groceries,113.09,Government Market,National Average,All,2025-05-27
Vegetable Oil,Groceries,118.61,Local Market,National Average,All,2025-05-26
Vegetable Oil,Groceries,96.91,Wholesale Market,National Average,All,2025-05-26
Vegetable Oil,Groceries,106.48,Government Market,National Average,All,2025-05-26
Vegetable Oil,Groceries,120.48,Local Market,National Average,All,2025-05-25
Vegetable Oil,Groceries,97.46,Wholesale Market,National Average,All,2025-05-25
Vegetable Oil,Groceries,109.28,Government Market,National Average,All,2025-05-25
Vegetable Oil,Groceries,119.31,Local Market,National Average,All,2025-05-24
Vegetable Oil,Groceries,95.85,Wholesale Market,National Average,All,2025-05-24
Vegetable Oil,Groceries,107.87,Government Market,National Average,All,2025-05-24
Vegetable Oil,Groceries,117.93,Local Market,National Average,All,2025-05-23
Vegetable Oil,Groceries,97.34,Wholesale Market,National Average,All,2025-05-23
Vegetable Oil,Groceries,106.49,Government Market,National Average,All,2025-05-23
Vegetable Oil,Groceries,118.72,Local Market,National Average,All,2025-05-22
Vegetable Oil,Groceries,97.52,Wholesale Market,National Average,All,2025-05-22
Vegetable Oil,Groceries,106.73,Government Market,National Average,All,2025-05-22
Vegetable Oil,Groceries,111.85,Local Market,National Average,All,2025-05-21
Vegetable Oil,Groceries,91.2,Wholesale Market,National Average,All,2025-05-21
Vegetable Oil,Groceries,105.1,Government Market,National Average,All,2025-05-21
Vegetable Oil,Groceries,118.02,Local Market,National Average,All,2025-05-20
Vegetable Oil,Groceries,94.39,Wholesale Market,National Average,All,2025-05-20
Vegetable Oil,Groceries,104.54,Government Market,National Average,All,2025-05-20
Vegetable Oil,Groceries,116.61,Local Market,National Average,All,2025-05-19
Vegetable Oil,Groceries,94.1,Wholesale Market,National Average,All,2025-05-19
Vegetable Oil,Groceries,104.98,Government Market,National Average,All,2025-05-19
Vegetable Oil,Groceries,116.62,Local Market,National Average,All,2025-05-18
Vegetable Oil,Groceries,94.81,Wholesale Market,National Average,All,2025-05-18
Vegetable Oil,Groceries,105.65,Government Market,National Average,All,2025-05-18
Vegetable Oil,Groceries,118.92,Local Market,National Average,All,2025-05-17
Vegetable Oil,Groceries,96.65,Wholesale Market,National Average,All,2025-05-17
Vegetable Oil,Groceries,109.75,Government Market,National Average,All,2025-05-17
Vegetable Oil,Groceries,122.13,Local Market,National Average,All,2025-05-16
Vegetable Oil,Groceries,100.29,Wholesale Market,National Average,All,2025-05-16
Vegetable Oil,Groceries,108.36,Government Market,National Average,All,2025-05-16
Vegetable Oil,Groceries,124.75,Local Market,National Average,All,2025-05-15
Vegetable Oil,Groceries,102.62,Wholesale Market,National Average,All,2025-05-15
Vegetable Oil,Groceries,114.82,Government Market,National Average,All,2025-05-15
Vegetable Oil,Groceries,126.09,Local Market,National Average,All,2025-05-14
Vegetable Oil,Groceries,102.21,Wholesale Market,National Average,All,2025-05-14
Vegetable Oil,Groceries,113.42,Government Market,National Average,All,2025-05-14
Vegetable Oil,Groceries,129.99,Local Market,National Average,All,2025-05-13
Vegetable Oil,Groceries,107.84,Wholesale Market,National Average,All,2025-05-13
